ORIGEM;EMPRESA;TITULO;PEDIDO;COD_FORNECEDOR;FORNECEDOR;COMPRADOR;DATA_EMISSAO;DATA_PREV_ENTREGA;PRAZO_PAGAMENTO_DIAS;PARCELA;DATA_VENCIMENTO;STATUS_PEDIDO;VALOR_PROJETADO
1-TITULO_REAL;6;2633/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;14327
1-TITULO_REAL;13;2641/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;8591
1-TITULO_REAL;4;2631/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;9466
1-TITULO_REAL;4;2645/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;9331
1-TITULO_REAL;3;2630/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;41153
1-TITULO_REAL;7;2648/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;7804
1-TITULO_REAL;12;2640/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;15755
1-TITULO_REAL;7;2635/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;8401
1-TITULO_REAL;12;2653/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;13898
1-TITULO_REAL;17;5220/1-1;;14337;BELA FLOR-IND.COM.DE FUMOS LTDA;BATISTA;02/06/2026;;30;1;02/07/2026;FATURADO;9517,2
1-TITULO_REAL;15;342765/1-1;;14468;BERTOLINI INDUSTRIA QUIMICA LTDA;BATISTA;11/06/2026;;21;1;02/07/2026;FATURADO;4049,06
1-TITULO_REAL;50;43969/1-4;;17072;BRDECOR COM E IMP DE ARTIGOS FESTA;NUJUD;23/04/2026;;70;4;02/07/2026;FATURADO;1520,33
1-TITULO_REAL;15;115627/10-1;;17054;BUSCHLE E LEPPER S.A.;BATISTA;28/05/2026;;35;1;02/07/2026;FATURADO;7110
1-TITULO_REAL;15;136592/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;MODELO;18/05/2026;;45;1;02/07/2026;FATURADO;660
1-TITULO_REAL;11;7873/6-1;;3854;COPA ENERGIA;MODELO;11/06/2026;;21;1;02/07/2026;FATURADO;5677,46
1-TITULO_REAL;4;1972597/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;25/06/2026;;7;1;02/07/2026;FATURADO;1340,36
1-TITULO_REAL;12;7942/1-2;;15466;DARCI JACINTO PERIN & CIA LTDA;BATISTA;18/05/2026;;45;2;02/07/2026;FATURADO;555
1-TITULO_REAL;12;7942/1-2;;15466;DARCI JACINTO PERIN & CIA LTDA;BATISTA;18/05/2026;;45;2;02/07/2026;FATURADO;555
1-TITULO_REAL;12;7941/1-1;;15466;DARCI JACINTO PERIN & CIA LTDA;BATISTA;18/05/2026;;45;1;02/07/2026;FATURADO;3098,75
1-TITULO_REAL;12;64927/1-1;;17048;ERVATEIRA TOMELERO LTDA;NIDAL;28/05/2026;;35;1;02/07/2026;FATURADO;1970
1-TITULO_REAL;15;32825/1-1;;8467;ESSENCIAL PRODUTOS DE LIMPEZA LTDA;BATISTA;28/05/2026;;35;1;02/07/2026;FATURADO;0
1-TITULO_REAL;15;16074/1-5;;7918;FERRUCCI E MIRANDA LTDA-EPP;NIDAL;28/05/2026;;35;5;02/07/2026;FATURADO;4243
1-TITULO_REAL;17;236161/1-1;;6539;INDUSTRIA E COMERCIO DE MASSAS DITALIA;SANDRO;04/06/2026;;28;1;02/07/2026;FATURADO;1298,42
1-TITULO_REAL;16;391233/26-2;;16486;JBS SA;LAURINDO;04/06/2026;;28;2;02/07/2026;FATURADO;81631,27
1-TITULO_REAL;15;183228/700-1;;2541;JULIANO ALVES PAVANATTO;LAURINDO;18/06/2026;;14;1;02/07/2026;FATURADO;2085,44
1-TITULO_REAL;12;1037011/0-1;;10511;MARQUESPAN ALIMENTOS LTDA;LAURINDO;08/06/2026;;24;1;02/07/2026;FATURADO;13776,47
1-TITULO_REAL;50;3361131/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;605,17
1-TITULO_REAL;21;3361566/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;2503,06
1-TITULO_REAL;21;3361179/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;2503,06
1-TITULO_REAL;21;3361181/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;2503,06
1-TITULO_REAL;8;3361141/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;768,6
1-TITULO_REAL;8;3361140/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;768,6
1-TITULO_REAL;8;3361369/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;768,6
1-TITULO_REAL;15;3361168/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;1041,85
1-TITULO_REAL;15;3361472/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;1326,06
1-TITULO_REAL;14;3361403/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;1256,58
1-TITULO_REAL;50;3361132/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;874,82
1-TITULO_REAL;50;3361130/1-1;;15134;NESTLE BRASIL LTDA;WERTER;04/06/2026;;28;1;02/07/2026;FATURADO;511,58
1-TITULO_REAL;13;181845/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;02/06/2026;;30;1;02/07/2026;FATURADO;1626,8
1-TITULO_REAL;15;205158/1-1;;10124;PEPSICO DO BRASIL LTDA;WERTER;11/06/2026;;21;1;02/07/2026;FATURADO;46862,58
1-TITULO_REAL;4;205162/1-1;;10124;PEPSICO DO BRASIL LTDA;WERTER;11/06/2026;;21;1;02/07/2026;FATURADO;10850,23
1-TITULO_REAL;12;205148/1-1;;10124;PEPSICO DO BRASIL LTDA;WERTER;11/06/2026;;21;1;02/07/2026;FATURADO;13826,88
1-TITULO_REAL;2;205133/1-1;;10124;PEPSICO DO BRASIL LTDA;WERTER;11/06/2026;;21;1;02/07/2026;FATURADO;17373,2
1-TITULO_REAL;18;205150/1-1;;10124;PEPSICO DO BRASIL LTDA;WERTER;11/06/2026;;21;1;02/07/2026;FATURADO;14554,43
1-TITULO_REAL;7;205146/1-1;;10124;PEPSICO DO BRASIL LTDA;WERTER;11/06/2026;;21;1;02/07/2026;FATURADO;10478,13
1-TITULO_REAL;15;2456439/1-1;;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;30/05/2026;;33;1;02/07/2026;FATURADO;7560,82
1-TITULO_REAL;15;2456436/1-1;;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;30/05/2026;;33;1;02/07/2026;FATURADO;113,2
1-TITULO_REAL;15;2456440/1-1;;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;30/05/2026;;33;1;02/07/2026;FATURADO;107265,22
1-TITULO_REAL;11;67255475/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;393,48
1-TITULO_REAL;4;67255358/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;02/06/2026;;30;1;02/07/2026;FATURADO;393,48
1-TITULO_REAL;15;139416/1-1;;9605;PONCHE VERDE INDL. DO MATE LTDA.;NIDAL;02/06/2026;;30;1;02/07/2026;FATURADO;52000
1-TITULO_REAL;15;129898/1-1;;6103;RAROZ AGROINDUSTRIA DO SUL LTDA;NIDAL;02/06/2026;;30;1;02/07/2026;FATURADO;23400
1-TITULO_REAL;50;96/1-2;;22546;RHAFINHOS MODA PET LTDA;NUJUD;18/05/2026;;45;2;02/07/2026;FATURADO;3421,6
1-TITULO_REAL;13;1508722/1-1;;16353;SEARA ALIMENTOS LTDA;SANDRO;01/06/2026;;31;1;02/07/2026;FATURADO;582,06
1-TITULO_REAL;11;1508721/1-1;;16353;SEARA ALIMENTOS LTDA;SANDRO;01/06/2026;;31;1;02/07/2026;FATURADO;1550,74
1-TITULO_REAL;18;1508723/1-1;;16353;SEARA ALIMENTOS LTDA;SANDRO;01/06/2026;;31;1;02/07/2026;FATURADO;1578,17
1-TITULO_REAL;15;68930/1-4;;6169;THERMO PRINT ETIQUETAS E ROTULOS EIRELI;LAURINDO;30/04/2026;;63;4;02/07/2026;FATURADO;24011,55
1-TITULO_REAL;18;1086835/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;02/06/2026;;30;1;02/07/2026;FATURADO;2001
1-TITULO_REAL;2;1087064/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;02/06/2026;;30;1;02/07/2026;FATURADO;2429,2
1-TITULO_REAL;13;1086877/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;02/06/2026;;30;1;02/07/2026;FATURADO;1403,4
1-TITULO_REAL;4;1087056/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;02/06/2026;;30;1;02/07/2026;FATURADO;925,8
1-TITULO_REAL;11;1087049/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;02/06/2026;;30;1;02/07/2026;FATURADO;1911,2
2-PROJECAO_PEDIDO;13;;67506;11533;ADMOFASSINA ME;NIDAL;18/05/2026;02/06/2026;30;1;02/07/2026;SALDO RESIDUAL;126
1-TITULO_REAL;15;97768/1-1;;13921;ADI-GEL IND. E COM. DE PROD. ALIMENT.;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;9439,2
1-TITULO_REAL;16;177728/2-2;;11620;ALIMENTOS ESTRELA LTDA;SANDRO;29/05/2026;;35;2;03/07/2026;FATURADO;11754,16
1-TITULO_REAL;16;177729/2-2;;11620;ALIMENTOS ESTRELA LTDA;SANDRO;29/05/2026;;35;2;03/07/2026;FATURADO;7324,66
1-TITULO_REAL;15;296616/1-3;;3818;ALIMENTOS N BONN LTDA;WERTER;29/05/2026;;35;3;03/07/2026;FATURADO;2290,39
1-TITULO_REAL;2;80672/121-1;;6309;ALTAMIR MATEOS BRAIDO E CIA LTDA.;WERTER;19/06/2026;;14;1;03/07/2026;FATURADO;3712,4
1-TITULO_REAL;8;86285/123-1;;6309;ALTAMIR MATEOS BRAIDO E CIA LTDA.;WERTER;19/06/2026;;14;1;03/07/2026;FATURADO;1789,66
1-TITULO_REAL;15;8081/1-1;;6726;ANEVIO MIOLA BALDIN;BATISTA;03/06/2026;;30;1;03/07/2026;FATURADO;5187
1-TITULO_REAL;11;6883/1-1;;3894;ANTUNES DISTRIBUIDORA DE GAS LTDA;NICOLAS;12/06/2026;;21;1;03/07/2026;FATURADO;17640
1-TITULO_REAL;15;340357/1-1;;14468;BERTOLINI INDUSTRIA QUIMICA LTDA;BATISTA;22/05/2026;;42;1;03/07/2026;FATURADO;973,57
1-TITULO_REAL;15;342779/1-1;;14468;BERTOLINI INDUSTRIA QUIMICA LTDA;BATISTA;12/06/2026;;21;1;03/07/2026;FATURADO;2024,53
1-TITULO_REAL;16;6481741/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;21;1;03/07/2026;FATURADO;33742,5
1-TITULO_REAL;17;6481736/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;21;1;03/07/2026;FATURADO;5311,49
1-TITULO_REAL;3;136637/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;MODELO;19/05/2026;;45;1;03/07/2026;FATURADO;440
1-TITULO_REAL;17;136622/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;MODELO;19/05/2026;;45;1;03/07/2026;FATURADO;920
1-TITULO_REAL;15;9126/1-1;;15301;CARLOS ENRIQUE WATERMANN EIRELI;NIDAL;05/06/2026;;28;1;03/07/2026;FATURADO;59,09
1-TITULO_REAL;11;107619/1-1;;3712;CEREALISTA STRECK LTDA;NIDAL;19/05/2026;;45;1;03/07/2026;FATURADO;3650
1-TITULO_REAL;12;107616/1-1;;3712;CEREALISTA STRECK LTDA;NIDAL;19/05/2026;;45;1;03/07/2026;FATURADO;3420
1-TITULO_REAL;15;108611/2-1;;6067;CERVEJARIA PETROPOLIS S/A;NICOLAS;12/06/2026;;21;1;03/07/2026;FATURADO;0
1-TITULO_REAL;15;108613/2-1;;6067;CERVEJARIA PETROPOLIS S/A;NICOLAS;12/06/2026;;21;1;03/07/2026;FATURADO;0
1-TITULO_REAL;15;108610/2-1;;6067;CERVEJARIA PETROPOLIS S/A;NICOLAS;12/06/2026;;21;1;03/07/2026;FATURADO;0
1-TITULO_REAL;15;108612/2-1;;6067;CERVEJARIA PETROPOLIS S/A;NICOLAS;12/06/2026;;21;1;03/07/2026;FATURADO;0
1-TITULO_REAL;13;1285371/1-1;;5598;COOP. SUINOC. ENCANTADO LTDA;SANDRO;12/06/2026;;21;1;03/07/2026;FATURADO;436,8
1-TITULO_REAL;4;1966386/1-1;;6781;COOPERATIVA CENTRAL AURORA ALIMENTOS;SANDRO;04/06/2026;;29;1;03/07/2026;FATURADO;837,13
1-TITULO_REAL;17;1966331/1-1;;6781;COOPERATIVA CENTRAL AURORA ALIMENTOS;SANDRO;04/06/2026;;29;1;03/07/2026;FATURADO;673,6
1-TITULO_REAL;14;1966384/1-1;;6781;COOPERATIVA CENTRAL AURORA ALIMENTOS;SANDRO;04/06/2026;;29;1;03/07/2026;FATURADO;1045,05
1-TITULO_REAL;3;1966387/1-1;;6781;COOPERATIVA CENTRAL AURORA ALIMENTOS;SANDRO;04/06/2026;;29;1;03/07/2026;FATURADO;1643,97
1-TITULO_REAL;16;1966379/1-1;;6781;COOPERATIVA CENTRAL AURORA ALIMENTOS;SANDRO;04/06/2026;;29;1;03/07/2026;FATURADO;29376
1-TITULO_REAL;18;1966330/1-1;;6781;COOPERATIVA CENTRAL AURORA ALIMENTOS;SANDRO;04/06/2026;;29;1;03/07/2026;FATURADO;576,54
1-TITULO_REAL;12;1966385/1-1;;6781;COOPERATIVA CENTRAL AURORA ALIMENTOS;SANDRO;04/06/2026;;29;1;03/07/2026;FATURADO;1079,7
1-TITULO_REAL;2;1966388/1-1;;6781;COOPERATIVA CENTRAL AURORA ALIMENTOS;SANDRO;04/06/2026;;29;1;03/07/2026;FATURADO;673,6
1-TITULO_REAL;3;2805950/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;5872,81
1-TITULO_REAL;4;2805971/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;4255,38
1-TITULO_REAL;1;2805943/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;317,64
1-TITULO_REAL;11;2805976/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;3826,22
1-TITULO_REAL;16;2805952/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;17005,09
1-TITULO_REAL;3;2805970/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;2775,44
1-TITULO_REAL;12;2805977/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;2581,05
1-TITULO_REAL;18;2805790/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;3213,08
1-TITULO_REAL;6;2805972/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;1298,14
1-TITULO_REAL;2;2805948/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;1860,25
1-TITULO_REAL;7;2805973/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;2190,05
1-TITULO_REAL;13;2805975/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;3999,81
1-TITULO_REAL;8;2805974/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;503,87
1-TITULO_REAL;5;2806012/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;2556,7
1-TITULO_REAL;15;14352/1-3;;22792;CROWIL DO BRASIL INDUSTRIA PET FOODS LTDA;BATISTA;29/05/2026;;35;3;03/07/2026;FATURADO;40453,99
1-TITULO_REAL;2;180620006/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;18/06/2026;;15;1;03/07/2026;FATURADO;642,16
1-TITULO_REAL;5;180620007/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;18/06/2026;;15;1;03/07/2026;FATURADO;396,63
1-TITULO_REAL;14;180620004/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;18/06/2026;;15;1;03/07/2026;FATURADO;1159,19
1-TITULO_REAL;7;180620008/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;18/06/2026;;15;1;03/07/2026;FATURADO;408,43
1-TITULO_REAL;3;180620001/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;18/06/2026;;15;1;03/07/2026;FATURADO;1560,54
1-TITULO_REAL;4;180620002/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;18/06/2026;;15;1;03/07/2026;FATURADO;408,43
1-TITULO_REAL;2;1154007/1-3;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;05/06/2026;;28;3;03/07/2026;FATURADO;1517,44
1-TITULO_REAL;11;1159547/1-2;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;21;2;03/07/2026;FATURADO;567,45
1-TITULO_REAL;4;1159541/1-2;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;21;2;03/07/2026;FATURADO;522,88
1-TITULO_REAL;12;1159543/1-2;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;21;2;03/07/2026;FATURADO;229,56
1-TITULO_REAL;6;1159542/1-2;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;21;2;03/07/2026;FATURADO;229,56
1-TITULO_REAL;2;1159539/1-2;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;21;2;03/07/2026;FATURADO;5507,87
1-TITULO_REAL;14;1159544/1-2;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;21;2;03/07/2026;FATURADO;542,76
1-TITULO_REAL;17;1159545/1-2;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;21;2;03/07/2026;FATURADO;415,05
1-TITULO_REAL;3;1159540/1-2;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;21;2;03/07/2026;FATURADO;599,78
1-TITULO_REAL;5;25898/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;0
1-TITULO_REAL;3;25900/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;0
1-TITULO_REAL;8;25889/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;0
1-TITULO_REAL;4;25899/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;0
1-TITULO_REAL;18;25888/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;6748,16
1-TITULO_REAL;13;25893/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;0
1-TITULO_REAL;2;25885/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;6748,16
1-TITULO_REAL;6;25883/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;6748,16
1-TITULO_REAL;17;25881/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;6361,29
1-TITULO_REAL;11;25879/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;6739,86
1-TITULO_REAL;12;25886/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;6748,16
1-TITULO_REAL;7;25895/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;0
1-TITULO_REAL;14;25890/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;0
1-TITULO_REAL;15;25878/1-1;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;29/05/2026;;35;1;03/07/2026;FATURADO;0
1-TITULO_REAL;11;224753/1-1;;7365;ERVATEIRA PICOLO BADALOTTI LTDA.;NIDAL;19/05/2026;;45;1;03/07/2026;FATURADO;2688
1-TITULO_REAL;8;298467/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;6684
1-TITULO_REAL;6;298469/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;2547,5
1-TITULO_REAL;3;298472/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;4887
1-TITULO_REAL;7;298468/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;1373,5
1-TITULO_REAL;14;298466/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;2264
1-TITULO_REAL;5;298470/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;856
1-TITULO_REAL;11;298492/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;7139,5
1-TITULO_REAL;2;298473/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;2692,5
1-TITULO_REAL;4;298471/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;2190,5
1-TITULO_REAL;12;65081/1-1;;17048;ERVATEIRA TOMELERO LTDA;NIDAL;03/06/2026;;30;1;03/07/2026;FATURADO;4210
1-TITULO_REAL;17;48753/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;144,67
1-TITULO_REAL;18;48763/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;227,33
1-TITULO_REAL;13;48761/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;227,33
1-TITULO_REAL;6;48755/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;330,67
1-TITULO_REAL;7;48756/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;227,33
1-TITULO_REAL;14;48762/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;351,33
1-TITULO_REAL;2;48757/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;372
1-TITULO_REAL;3;48758/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;950,67
1-TITULO_REAL;4;48754/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;372
1-TITULO_REAL;11;48759/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;124
1-TITULO_REAL;12;48760/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;206,67
1-TITULO_REAL;18;480630/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;WERTER;05/06/2026;;28;1;03/07/2026;FATURADO;733,35
1-TITULO_REAL;18;480629/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;2043,3
1-TITULO_REAL;15;16105/1-4;;7918;FERRUCCI E MIRANDA LTDA-EPP;NIDAL;05/06/2026;;28;4;03/07/2026;FATURADO;6284
1-TITULO_REAL;15;16146/1-3;;7918;FERRUCCI E MIRANDA LTDA-EPP;NIDAL;12/06/2026;;21;3;03/07/2026;FATURADO;6488
1-TITULO_REAL;15;772496/5-1;;7206;FRIGELAR COM E IND LTDA;MODELO;03/06/2026;;30;1;03/07/2026;FATURADO;1099,22
1-TITULO_REAL;15;533588/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;568,45
1-TITULO_REAL;15;533587/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;665,17
1-TITULO_REAL;15;533582/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;613,89
1-TITULO_REAL;15;533583/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;580,46
1-TITULO_REAL;15;533586/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;834,84
